date,pair,target,prediction
2019-10-18,Kenya Airways Plc_Car and General (K) Ltd,1.2445465819186612,1.3996022334570386
2019-09-27,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8091781812002015,1.8049560480896747
2019-09-30,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8097617750647577,1.807472271164765
2019-10-01,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.801655910199346,1.8064077825259912
2019-10-02,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7971412298448195,1.8063798279152135
2019-10-03,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8106245801821061,1.8057919457963818
2019-10-04,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8126729412085396,1.8071022222109676
2019-10-07,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8217227767284574,1.809393222098439
2019-10-08,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.817208096373931,1.8130765784662262
2019-10-09,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.817208096373931,1.8127933224080777
2019-10-11,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.826217166316297,1.8126469811020982
2019-10-14,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8363807055624024,1.8120847321289093
2019-10-15,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.831866025207876,1.8117560279096478
2019-10-16,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.840875095150242,1.8079207033196394
2019-10-17,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8405006523292424,1.8126540215520361
2019-10-18,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8448962638022806,1.8116010867784942
2019-09-27,Bamburi Cement Ltd_KCB Group Plc,1.1859782503601517,1.2881851139665421
2019-09-30,Bamburi Cement Ltd_KCB Group Plc,1.1966735394768993,1.2891011709086522
2019-10-01,Bamburi Cement Ltd_KCB Group Plc,1.1719752580757126,1.2897068748672242
2019-10-02,Bamburi Cement Ltd_KCB Group Plc,1.2040635726272129,1.2897068748672242
2019-10-03,Bamburi Cement Ltd_KCB Group Plc,1.2104591456781,1.2894174401517344
2019-10-04,Bamburi Cement Ltd_KCB Group Plc,1.209241215691081,1.2894174401517344
2019-10-07,Bamburi Cement Ltd_KCB Group Plc,1.2070493506547053,1.291092837273158
2019-10-08,Bamburi Cement Ltd_KCB Group Plc,1.2252196821082468,1.291092837273158
2019-10-09,Bamburi Cement Ltd_KCB Group Plc,1.2193932665099303,1.291382271988648
2019-10-11,Bamburi Cement Ltd_KCB Group Plc,1.2269220014882616,1.291382271988648
2019-10-14,Bamburi Cement Ltd_KCB Group Plc,1.221537881715414,1.291382271988648
2019-10-15,Bamburi Cement Ltd_KCB Group Plc,1.2461144714420795,1.291382271988648
2019-10-16,Bamburi Cement Ltd_KCB Group Plc,1.17327766265889,1.291382271988648
2019-10-17,Bamburi Cement Ltd_KCB Group Plc,1.1597189953431557,1.2927188174655768
2019-10-18,Bamburi Cement Ltd_KCB Group Plc,1.1562142981414012,1.2909192407666938
2019-10-22,Kenya Airways Plc_Car and General (K) Ltd,1.2628957205868576,1.243972693161651
2019-10-23,Kenya Airways Plc_Car and General (K) Ltd,1.2880316938584,1.2412473239914892
2019-10-24,Kenya Airways Plc_Car and General (K) Ltd,1.2950988610814924,1.2494964546926248
2019-10-25,Kenya Airways Plc_Car and General (K) Ltd,1.356551640295156,1.2495962259387878
2019-10-28,Kenya Airways Plc_Car and General (K) Ltd,1.363152324326508,1.2561961863991615
2019-10-29,Kenya Airways Plc_Car and General (K) Ltd,1.3859175350995205,1.2567889162737231
2019-10-30,Kenya Airways Plc_Car and General (K) Ltd,1.4144456187140586,1.2619381307794106
2019-10-31,Kenya Airways Plc_Car and General (K) Ltd,1.3859175350995205,1.2877751775314403
2019-11-01,Kenya Airways Plc_Car and General (K) Ltd,1.3535209260338554,1.2961246718818142
2019-11-04,Kenya Airways Plc_Car and General (K) Ltd,1.4230861659264822,1.306022980395234
2019-11-05,Kenya Airways Plc_Car and General (K) Ltd,1.4384004008995246,1.3058788302530748
2019-11-06,Kenya Airways Plc_Car and General (K) Ltd,1.3980848637210648,1.30602288326154
2019-11-07,Kenya Airways Plc_Car and General (K) Ltd,1.391735636042406,1.3049749674734783
2019-11-08,Kenya Airways Plc_Car and General (K) Ltd,1.3560754556435217,1.3101752535280422
2019-11-11,Kenya Airways Plc_Car and General (K) Ltd,1.3259224174728343,1.3177910567020625
2019-10-22,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.853629943771035,1.830218587206073
2019-10-23,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.853629943771035,1.830107271889642
2019-10-24,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.853629943771035,1.8299811895143698
2019-10-25,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8579683453696336,1.8299811895143698
2019-10-28,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.87938243987345,1.8297727285395524
2019-10-29,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9449797223592629,1.8297727285395524
2019-10-30,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.999046943629539,1.8298922914416635
2019-10-31,ABSA Bank Kenya Plc_Car and General (K) Ltd,2.0139725938462147,1.8298922914416635
2019-11-01,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.967766024208006,1.8298922914416635
2019-11-04,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9889312013947849,1.8298922914416635
2019-11-05,ABSA Bank Kenya Plc_Car and General (K) Ltd,2.011659452472341,1.8298922914416635
2019-11-06,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9889312013947849,1.8298922914416635
2019-11-07,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9617450610906282,1.8292702598084774
2019-11-08,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9498637332038755,1.8283003020143551
2019-11-11,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9337991307000686,1.8283003020143551
2019-10-22,Bamburi Cement Ltd_KCB Group Plc,1.1478735598630534,1.194668791022388
2019-10-23,Bamburi Cement Ltd_KCB Group Plc,1.1128330302084866,1.1968225974458808
2019-10-24,Bamburi Cement Ltd_KCB Group Plc,1.1095028650010645,1.198472826611835
2019-10-25,Bamburi Cement Ltd_KCB Group Plc,1.0904195268475902,1.206361583982622
2019-10-28,Bamburi Cement Ltd_KCB Group Plc,1.0914138372443003,1.2071786775895423
2019-10-29,Bamburi Cement Ltd_KCB Group Plc,1.0317641400762163,1.2078856457104887
2019-10-30,Bamburi Cement Ltd_KCB Group Plc,0.9855321062014966,1.2078856457104887
2019-10-31,Bamburi Cement Ltd_KCB Group Plc,0.9788421316288138,1.2081908918857993
2019-11-01,Bamburi Cement Ltd_KCB Group Plc,0.9793457103623404,1.2081908918857993
2019-11-04,Bamburi Cement Ltd_KCB Group Plc,0.9926107888379296,1.2081908918857993
2019-11-05,Bamburi Cement Ltd_KCB Group Plc,0.9406903656644374,1.2081908918857993
2019-11-06,Bamburi Cement Ltd_KCB Group Plc,0.9491373756738062,1.2081908918857993
2019-11-07,Bamburi Cement Ltd_KCB Group Plc,0.9988690618863383,1.20449235078388
2019-11-08,Bamburi Cement Ltd_KCB Group Plc,1.0015646276559758,1.2049525684386944
2019-11-11,Bamburi Cement Ltd_KCB Group Plc,0.998527059743576,1.2053223979097412
2019-11-12,Kenya Airways Plc_Car and General (K) Ltd,1.332702104458213,1.3573253612482663
2019-11-13,Kenya Airways Plc_Car and General (K) Ltd,1.24814471643015,1.3549327226974386
2019-11-14,Kenya Airways Plc_Car and General (K) Ltd,1.332702104458213,1.3013398867567492
2019-11-15,Kenya Airways Plc_Car and General (K) Ltd,1.2627435158513025,1.3456519498478676
2019-11-18,Kenya Airways Plc_Car and General (K) Ltd,1.2222658121305832,1.317905682141472
2019-11-19,Kenya Airways Plc_Car and General (K) Ltd,1.2222658121305832,1.293123081090328
2019-11-20,Kenya Airways Plc_Car and General (K) Ltd,1.3054964662803068,1.2712570009292388
2019-11-21,Kenya Airways Plc_Car and General (K) Ltd,1.2222658121305832,1.3206336224036093
2019-11-22,Kenya Airways Plc_Car and General (K) Ltd,1.2593070838109321,1.266416698294938
2019-11-25,Kenya Airways Plc_Car and General (K) Ltd,1.274133066099137,1.2315943217527676
2019-11-26,Kenya Airways Plc_Car and General (K) Ltd,1.1763107730052915,1.238389337948038
2019-11-27,Kenya Airways Plc_Car and General (K) Ltd,1.115191957949246,1.2088022561214085
2019-11-28,Kenya Airways Plc_Car and General (K) Ltd,1.067871301759174,1.2162651850052042
2019-11-29,Kenya Airways Plc_Car and General (K) Ltd,1.1355974294849094,1.196701797567388
2019-12-02,Kenya Airways Plc_Car and General (K) Ltd,1.0935744397100615,1.1938250465166986
2019-11-12,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9133485202287779,1.9746196584129918
2019-11-13,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8882425990977016,1.975127436746638
2019-11-14,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8924709352072226,1.9738814400777942
2019-11-15,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9008743460036022,1.9738814400777942
2019-11-18,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8920180002097768,1.9738814400777942
2019-11-19,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8920180002097768,1.9738814400777942
2019-11-20,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8962285327461204,1.9724772276671851
2019-11-21,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.904596782416637,1.9724772276671851
2019-11-22,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.904596782416637,1.9737232243360288
2019-11-25,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9036941310746338,1.9737232243360288
2019-11-26,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.911992933889329,1.9707968072585627
2019-11-27,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9243134182773696,1.969408340719898
2019-11-28,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.94050810419735,1.969408340719898
2019-11-29,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9769174439962631,1.9633955045156728
2019-12-02,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9807859207741831,1.9709284791682375
2019-11-12,Bamburi Cement Ltd_KCB Group Plc,1.0051713854845823,1.0028234775033311
2019-11-13,Bamburi Cement Ltd_KCB Group Plc,0.9932980168368828,1.0146225759478473
2019-11-14,Bamburi Cement Ltd_KCB Group Plc,0.9898291458760533,1.0247463043459029
2019-11-15,Bamburi Cement Ltd_KCB Group Plc,0.9814374882398043,1.0274919466847472
2019-11-18,Bamburi Cement Ltd_KCB Group Plc,0.9870397437884741,1.0311521999569486
2019-11-19,Bamburi Cement Ltd_KCB Group Plc,0.891716000243969,1.0319838198318956
2019-11-20,Bamburi Cement Ltd_KCB Group Plc,0.9061578684967504,1.0337838019592311
2019-11-21,Bamburi Cement Ltd_KCB Group Plc,0.9088918444231355,1.032662695951412
2019-11-22,Bamburi Cement Ltd_KCB Group Plc,0.9971869277509446,1.032662695951412
2019-11-25,Bamburi Cement Ltd_KCB Group Plc,1.0120482883440114,1.0345311392151912
2019-11-26,Bamburi Cement Ltd_KCB Group Plc,0.9646060658451936,1.032346394847862
2019-11-27,Bamburi Cement Ltd_KCB Group Plc,0.934018379934658,1.0283361905493327
2019-11-28,Bamburi Cement Ltd_KCB Group Plc,0.934018379934658,1.0299552353646673
2019-11-29,Bamburi Cement Ltd_KCB Group Plc,0.9280836444148433,1.0323629633822937
2019-12-02,Bamburi Cement Ltd_KCB Group Plc,0.9103528388753888,1.0342106832708309
2019-12-03,Kenya Airways Plc_Car and General (K) Ltd,1.1021215002885199,1.1411088190720629
2019-12-04,Kenya Airways Plc_Car and General (K) Ltd,1.0344100565900343,1.1301143058560468
2019-12-05,Kenya Airways Plc_Car and General (K) Ltd,1.1137467988265553,1.1270492028151764
2019-12-06,Kenya Airways Plc_Car and General (K) Ltd,1.0351963527367871,1.1338382328159806
2019-12-09,Kenya Airways Plc_Car and General (K) Ltd,1.0351963527367871,1.1288690185085004
2019-12-10,Kenya Airways Plc_Car and General (K) Ltd,1.0351963527367871,1.136447125485225
2019-12-11,Kenya Airways Plc_Car and General (K) Ltd,1.0167626510479493,1.1471672233484527
2019-12-13,Kenya Airways Plc_Car and General (K) Ltd,1.012100637942138,1.1472213291650173
2019-12-16,Kenya Airways Plc_Car and General (K) Ltd,1.0351963527367871,1.1472213291650173
2019-12-17,Kenya Airways Plc_Car and General (K) Ltd,1.0260219764607459,1.1486465934050258
2019-12-18,Kenya Airways Plc_Car and General (K) Ltd,0.9543923203214911,1.14876640712343
2019-12-19,Kenya Airways Plc_Car and General (K) Ltd,0.9979827563963528,1.1463075006166796
2019-12-20,Kenya Airways Plc_Car and General (K) Ltd,0.9565033604991435,1.1487297074975111
2019-12-23,Kenya Airways Plc_Car and General (K) Ltd,1.0468259987924295,1.1475350732734262
2019-12-24,Kenya Airways Plc_Car and General (K) Ltd,1.084655762277639,1.1553121654079397
2019-12-03,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9612921260931824,1.965099089876084
2019-12-04,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9479343462737932,1.9575945662330663
2019-12-05,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9400602898428878,1.9535429730263727
2019-12-06,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9607280793274022,1.9493415833749603
2019-12-09,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9607280793274022,1.9501257039711657
2019-12-10,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9762322658633675,1.9487886532425482
2019-12-11,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9762322658633675,1.9460603022197884
2019-12-13,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9762322658633675,1.9439971261670888
2019-12-16,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9762322658633675,1.9425756970706047
2019-12-17,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9800710421705332,1.9425756970706047
2019-12-18,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9800710421705332,1.9488419759709625
2019-12-19,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9838951386089365,1.9499866486803998
2019-12-20,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9673230320881632,1.9502228577939507
2019-12-23,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9749276314733826,1.9423142239381592
2019-12-24,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9672299769115176,1.942848096279727
2019-12-03,Bamburi Cement Ltd_KCB Group Plc,0.91050633729499,0.9287660183204199
2019-12-04,Bamburi Cement Ltd_KCB Group Plc,0.9134518475247466,0.9296251554239574
2019-12-05,Bamburi Cement Ltd_KCB Group Plc,0.8528272257083112,0.9755307971338426
2019-12-06,Bamburi Cement Ltd_KCB Group Plc,0.8659625676886762,0.9778188762269765
2019-12-09,Bamburi Cement Ltd_KCB Group Plc,0.8659625676886762,0.9795178498790135
2019-12-10,Bamburi Cement Ltd_KCB Group Plc,0.8639954404766632,0.9732666805464482
2019-12-11,Bamburi Cement Ltd_KCB Group Plc,0.8398817989515939,0.9777215114006553
2019-12-13,Bamburi Cement Ltd_KCB Group Plc,0.844176178503651,0.9696249980226768
2019-12-16,Bamburi Cement Ltd_KCB Group Plc,0.8356079177093152,0.9692128333982513
2019-12-17,Bamburi Cement Ltd_KCB Group Plc,0.8070798340947771,0.971007051062916
2019-12-18,Bamburi Cement Ltd_KCB Group Plc,0.8271208738790894,0.9703654971642018
2019-12-19,Bamburi Cement Ltd_KCB Group Plc,0.819777436999126,0.9694927846844592
2019-12-20,Bamburi Cement Ltd_KCB Group Plc,0.8187135217778319,0.9688263580365983
2019-12-23,Bamburi Cement Ltd_KCB Group Plc,0.8229073300080536,0.9711392272991745
2019-12-24,Bamburi Cement Ltd_KCB Group Plc,0.8229073300080536,0.9697223952919864
2019-12-27,Kenya Airways Plc_Car and General (K) Ltd,1.030343772923899,1.0927940260094808
2019-12-30,Kenya Airways Plc_Car and General (K) Ltd,0.9827157239346443,1.0813672934699095
2019-12-31,Kenya Airways Plc_Car and General (K) Ltd,1.0020399967610472,1.0967632591257894
2020-01-02,Kenya Airways Plc_Car and General (K) Ltd,1.0442008075853253,1.0982507670902455
2020-01-03,Kenya Airways Plc_Car and General (K) Ltd,1.0003059831575365,1.106879683867597
2020-01-06,Kenya Airways Plc_Car and General (K) Ltd,0.921056611503396,1.1076734108899517
2020-01-07,Kenya Airways Plc_Car and General (K) Ltd,0.9364021811780563,1.0915203176374526
2020-01-08,Kenya Airways Plc_Car and General (K) Ltd,1.006813275513705,1.0940583967101392
2020-01-09,Kenya Airways Plc_Car and General (K) Ltd,1.0330958059805273,1.1075632552909382
2020-01-10,Kenya Airways Plc_Car and General (K) Ltd,1.0422701822565685,1.1029901507312196
2020-01-13,Kenya Airways Plc_Car and General (K) Ltd,0.976208431578476,1.1075456085886402
2020-01-14,Kenya Airways Plc_Car and General (K) Ltd,1.0648445042951078,1.1042174700288134
2020-01-15,Kenya Airways Plc_Car and General (K) Ltd,1.0781484699214705,1.1073354403440694
2020-01-16,Kenya Airways Plc_Car and General (K) Ltd,1.136169296727747,1.1152720778360095
2020-01-17,Kenya Airways Plc_Car and General (K) Ltd,1.1064431164625461,1.1224612717125377
2019-12-27,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9672299769115176,1.9726443136767353
2019-12-30,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9709823265300677,1.9686475856958257
2019-12-31,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9709823265300677,1.9699430697204796
2020-01-02,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9709823265300677,1.9696706782171236
2020-01-03,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9936899079289057,1.9704204108461918
2020-01-06,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9824748371087657,1.972012310648266
2020-01-07,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9749276314733826,1.9715896563210638
2020-01-08,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9634634941160405,1.9688345164345769
2020-01-09,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9824748371087657,1.9574412161184145
2020-01-10,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9974004873254412,1.969295463805728
2020-01-13,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9974004873254412,1.9673951713290223
2020-01-14,ABSA Bank Kenya Plc_Car and General (K) Ltd,2.004780594623064,1.9668444415020554
2020-01-15,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9936899079289057,1.967246518483619
2020-01-16,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.982155627128193,1.9676031266472132
2020-01-17,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.974720648640675,1.9659715666044892
2019-12-27,Bamburi Cement Ltd_KCB Group Plc,0.8229073300080536,0.8331617009829363
2019-12-30,Bamburi Cement Ltd_KCB Group Plc,0.810384378736345,0.8341344596761167
2019-12-31,Bamburi Cement Ltd_KCB Group Plc,0.8062486835303342,0.8350461990376532
2020-01-02,Bamburi Cement Ltd_KCB Group Plc,0.793954992641448,0.8359518291747153
2020-01-03,Bamburi Cement Ltd_KCB Group Plc,0.8145392651721197,0.8357451943828008
2020-01-06,Bamburi Cement Ltd_KCB Group Plc,0.8219351181009316,0.8357451943828008
2020-01-07,Bamburi Cement Ltd_KCB Group Plc,0.819777436999126,0.8360767485003835
2020-01-08,Bamburi Cement Ltd_KCB Group Plc,0.7854553811356579,0.8366654968609117
2020-01-09,Bamburi Cement Ltd_KCB Group Plc,0.7459457734550878,0.8366654968609117
2020-01-10,Bamburi Cement Ltd_KCB Group Plc,0.7500249441561575,0.8373638754758711
2020-01-13,Bamburi Cement Ltd_KCB Group Plc,0.7665300459857596,0.8390913881521831
2020-01-14,Bamburi Cement Ltd_KCB Group Plc,0.801533931320761,0.8394229422697659
2020-01-15,Bamburi Cement Ltd_KCB Group Plc,0.8359124717338382,0.8394229422697659
2020-01-16,Bamburi Cement Ltd_KCB Group Plc,0.8102700411205008,0.8392667855773454
2020-01-17,Bamburi Cement Ltd_KCB Group Plc,0.76621463703394,0.8392070980437569
2020-01-20,Kenya Airways Plc_Car and General (K) Ltd,1.1235375498218463,1.0870091086776121
2020-01-21,Kenya Airways Plc_Car and General (K) Ltd,1.0956161629618615,1.0855666418906182
2020-01-22,Kenya Airways Plc_Car and General (K) Ltd,1.1296620043715786,1.0910148150046228
2020-01-23,Kenya Airways Plc_Car and General (K) Ltd,1.133837375782059,1.142907226875188
2020-01-24,Kenya Airways Plc_Car and General (K) Ltd,1.1254691261115426,1.1506558251499037
2020-01-27,Kenya Airways Plc_Car and General (K) Ltd,1.165037280728599,1.1829629765696748
2020-01-28,Kenya Airways Plc_Car and General (K) Ltd,1.16662719860505,1.199565398775627
2020-01-29,Kenya Airways Plc_Car and General (K) Ltd,1.1746593703023143,1.2179691781817577
2020-01-30,Kenya Airways Plc_Car and General (K) Ltd,1.1746593703023143,1.226889417676218
2020-01-31,Kenya Airways Plc_Car and General (K) Ltd,1.143292848213488,1.2251809317710132
2020-02-03,Kenya Airways Plc_Car and General (K) Ltd,1.1421361785967543,1.2253257124463337
2020-02-04,Kenya Airways Plc_Car and General (K) Ltd,1.16662719860505,1.2191265669516353
2020-02-05,Kenya Airways Plc_Car and General (K) Ltd,1.1042369060057684,1.209229444910244
2020-02-06,Kenya Airways Plc_Car and General (K) Ltd,1.0928619945865963,1.2021286637956434
2020-02-07,Kenya Airways Plc_Car and General (K) Ltd,1.0928619945865963,1.1904593459273562
2020-01-20,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.982155627128193,1.9766377994435382
2020-01-21,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9749276314733826,1.978750351318948
2020-01-22,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9673230320881632,1.9767544538611452
2020-01-23,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9673230320881632,1.9763839592169012
2020-01-24,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9634989356497599,1.977873604651092
2020-01-27,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.944415299145346,1.9755183067623776
2020-01-28,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9596601593425942,1.9710422396709704
2020-01-29,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9596601593425942,1.9722801423903578
2020-01-30,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9634989356497599,1.971980688731739
2020-01-31,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.991499737994156,1.9745016936242115
2020-02-03,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9711325605048309,1.9812025966156868
2020-02-04,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9749276314733826,1.9756189307937644
2020-02-05,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9862271867273158,1.975731863086125
2020-02-06,ABSA Bank Kenya Plc_Car and General (K) Ltd,2.0027992932480894,1.9789444931675035
2020-02-07,ABSA Bank Kenya Plc_Car and General (K) Ltd,2.0027992932480894,1.9868449723255193
2020-01-20,Bamburi Cement Ltd_KCB Group Plc,0.7465969462593582,0.7809335043914118
2020-01-21,Bamburi Cement Ltd_KCB Group Plc,0.7334804680757454,0.7830592245394647
2020-01-22,Bamburi Cement Ltd_KCB Group Plc,0.7085237361018777,0.7921820740516499
2020-01-23,Bamburi Cement Ltd_KCB Group Plc,0.7220773290850397,0.8062166812484872
2020-01-24,Bamburi Cement Ltd_KCB Group Plc,0.7142098520436253,0.8046169640792694
2020-01-27,Bamburi Cement Ltd_KCB Group Plc,0.7177622536479928,0.7918815491688405
2020-01-28,Bamburi Cement Ltd_KCB Group Plc,0.706350406327072,0.7924340717210444
2020-01-29,Bamburi Cement Ltd_KCB Group Plc,0.6593514914915781,0.7916683312670831
2020-01-30,Bamburi Cement Ltd_KCB Group Plc,0.7414417261383415,0.7951806225362918
2020-01-31,Bamburi Cement Ltd_KCB Group Plc,0.7457361056903986,0.7941155825579027
2020-02-03,Bamburi Cement Ltd_KCB Group Plc,0.6939780250994989,0.7918104940522493
2020-02-04,Bamburi Cement Ltd_KCB Group Plc,0.6810325983427816,0.7858495234229482
2020-02-05,Bamburi Cement Ltd_KCB Group Plc,0.6919616688749723,0.7863929289298345
2020-02-06,Bamburi Cement Ltd_KCB Group Plc,0.7092641671016806,0.792594111258294
2020-02-07,Bamburi Cement Ltd_KCB Group Plc,0.6916636379105596,0.7938380087918029
2020-02-10,Kenya Airways Plc_Car and General (K) Ltd,1.143292848213488,1.104622486028436
2020-02-12,Kenya Airways Plc_Car and General (K) Ltd,1.1391860662608349,1.1146068766428225
2020-02-13,Kenya Airways Plc_Car and General (K) Ltd,1.1309215564109414,1.1300950851538323
2020-02-14,Kenya Airways Plc_Car and General (K) Ltd,1.1099564279458964,1.1224108293247292
2020-02-17,Kenya Airways Plc_Car and General (K) Ltd,1.1473828334650134,1.1142334919114953
2020-02-18,Kenya Airways Plc_Car and General (K) Ltd,1.08854233344208,1.1220584488106966
2020-02-19,Kenya Airways Plc_Car and General (K) Ltd,1.079846626474526,1.1143742601714715
2020-02-20,Kenya Airways Plc_Car and General (K) Ltd,1.0603702239001866,1.0982116327412423
2020-02-21,Kenya Airways Plc_Car and General (K) Ltd,1.0825440813945086,1.094986044195829
2020-02-24,Kenya Airways Plc_Car and General (K) Ltd,1.0330958059805273,1.096219526646315
2020-02-25,Kenya Airways Plc_Car and General (K) Ltd,0.9810746212296491,1.0585169892113016
2020-02-26,Kenya Airways Plc_Car and General (K) Ltd,1.028476860124233,1.0454362018305483
2020-02-27,Kenya Airways Plc_Car and General (K) Ltd,1.048777474612737,1.0261489529933012
2020-02-28,Kenya Airways Plc_Car and General (K) Ltd,1.030343772923899,1.0495884684158927
2020-03-02,Kenya Airways Plc_Car and General (K) Ltd,1.0396030983366957,1.0243570826976311
2020-02-10,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.999046943629539,1.9871013872437628
2020-02-12,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.999046943629539,1.9853259578449087
2020-02-13,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.991499737994156,1.9837364553362786
2020-02-14,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.999046943629539,1.9828856864500932
2020-02-17,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.995280460834062,1.9829991536857583
2020-02-18,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9877046670256042,1.984488479714714
2020-02-19,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9877046670256042,1.98168891077588
2020-02-20,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.955806590026604,1.981821117233133
2020-02-21,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9711325605048309,1.9654101291296036
2020-02-24,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9596601593425942,1.9719903086624226
2020-02-25,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9596601593425942,1.9639979245840433
2020-02-26,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9673230320881632,1.9638700401657119
2020-02-27,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9405617298293558,1.9679488011741895
2020-02-28,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.9405617298293558,1.9623719621915208
2020-03-02,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.944415299145346,1.9646226122726684
2020-02-10,Bamburi Cement Ltd_KCB Group Plc,0.6804903373124342,0.7013496615308662
